delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.7,1000,exp,0,0,0,space,2.6046616,None,"300
",1,[3.77076099999249],[3.770772699994268],0,0,0,8,0.2442574,,0.0734529,0.2442574,1.0123859,1.0123859,1.2473055,3.6323395,space,2.6046616,None,3.6332478,4.332662067,4.6508878,4.6287333,4.6297525,4.6508878,4.6508878,4.6508878,8.421978,"300
",1,[3.77076099999249],[3.770772699994268],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,1,1,0,space,2.9297991,None,400,1,[2.359164099994814],[2.3591741000127513],0,1,1,4,8.4368299,,8.4223368,8.4368299,9.4376641,9.4376641,9.4376641,12.3780975,space,2.9297991,None,12.3789465,12.77736377,13.0863824,13.0741482,13.0747999,13.0863824,13.0863824,13.0863824,15.4459255,400,1,[2.359164099994814],[2.3591741000127513],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,400,unexp,2,2,0,space,4.6548554,None,200,1,[7.281503200007137],[7.28151179998531],0,2,2,0,15.4615836,,15.4462591,15.4615836,16.4459938,16.4459938,16.4627197,21.1013928,space,4.6548554,None,21.1021892,21.20208797,21.5113554,21.49759,21.4980235,21.5113554,21.5113554,21.5113554,28.7931594,200,1,[7.281503200007137],[7.28151179998531],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,3,3,0,space,1.3080244,None,400,1,[1.8705686000175774],[1.8705800000170711],0,3,3,7,28.809136,,28.7934205,28.809136,29.7958224,29.7958224,29.8125878,31.113551,space,1.3080244,None,31.1142326,31.52970007,31.8450337,31.8324545,31.8329833,31.8450337,31.8450337,31.8450337,33.7159183,400,1,[1.8705686000175774],[1.8705800000170711],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,4,4,0,space,4.5517548,None,100,1,[2.6505811999959406],[2.6505917999893427],0,4,4,3,33.7307717,,33.7162738,33.7307717,34.7159089,34.7159089,34.7327004,39.2721457,space,4.5517548,None,39.2726833,39.38740647,39.7081578,39.6924375,39.693214,39.7081578,39.7081578,39.7081578,42.3590936,100,1,[2.6505811999959406],[2.6505917999893427],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,5,5,0,space,4.0569603,None,300,1,[3.640535499987891],[3.6405470999889076],0,5,5,5,42.3745343,,42.35941,42.3745343,43.3751245,43.3751245,43.3751245,47.4475132,space,4.0569603,None,47.4480855,48.14906197,48.4617966,48.4489516,48.4495795,48.4617966,48.4617966,48.4617966,52.1026841,300,1,[3.640535499987891],[3.6405470999889076],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,6,6,0,space,2.4541589,None,200,1,[3.19327489999705],[3.1932846999843605],0,6,6,9,52.1186102,,52.1029888,52.1186102,53.1031262,53.1031262,53.1192858,55.5729149,space,2.4541589,None,55.5737975,55.67235127,55.9827759,55.9701616,55.9708267,55.9827759,55.9827759,55.9827759,59.1764572,200,1,[3.19327489999705],[3.1932846999843605],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,7,7,0,space,3.7675435,None,400,1,[2.4606104000122286],[2.4606216000101995],0,7,7,10,59.1932009,,59.1768512,59.1932009,60.1772075,60.1772075,60.1918532,63.9488736,space,3.7675435,None,63.949612,64.34828537,64.6586095,64.6466459,64.6470698,64.6586095,64.6586095,64.6586095,67.1195388,400,1,[2.4606104000122286],[2.4606216000101995],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,8,8,0,space,3.2327057,None,150,1,[4.518179599981522],[4.5181928999954835],0,8,8,6,67.134478,,67.1198484,67.134478,68.1195246,68.1195246,68.1340177,71.3558531,space,3.2327057,None,71.356414,71.45654447,71.7606642,71.7491965,71.7496122,71.7606642,71.7606642,71.7606642,76.2791972,150,1,[4.518179599981522],[4.5181928999954835],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,400,unexp,9,9,0,space,0.4000941,None,600,1,[2.9272637000249233],[2.9272743000183254],0,9,9,2,76.2944312,,76.2795392,76.2944312,77.2813544,77.2813544,77.2972543,77.6972004,space,0.4000941,None,77.6977943,78.39792747,78.7070646,78.6951026,78.6957062,78.7070646,78.7070646,78.7070646,81.6346173,600,1,[2.9272637000249233],[2.9272743000183254],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,400,unexp,10,10,0,space,0.6592529,None,600,1,[2.659416299982695],[2.6594247999892104],0,10,10,1,81.6502909,,81.634914,81.6502909,82.6354451,82.6354451,82.6527525,83.3037493,space,0.6592529,None,83.3044318,83.70354697,84.0145622,84.0018623,84.0025239,84.0145622,84.0145622,84.0145622,86.6742697,600,1,[2.659416299982695],[2.6594247999892104],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,11,11,0,space,1.1855622,None,500,1,[3.8599317999905907],[3.8599424999847542],0,11,11,11,86.6897427,,86.674508,86.6897427,87.6752086,87.6752086,87.6921086,88.8772503,space,1.1855622,None,88.8781316,89.57755747,89.8883311,89.8747466,89.8753792,89.8883311,89.8883311,89.8883311,93.7486066,500,1,[3.8599317999905907],[3.8599424999847542],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,400,unexp,12,0,1,space,1.0933402,None,200,1,[2.20161979997647],[2.201630199997453],1,0,12,0,93.7640745,,93.7490644,93.7640745,94.7491545,94.7491545,94.765388,95.8517018,space,1.0933402,None,95.8523764,95.95125237,96.2686628,96.2565656,96.2570432,96.2686628,96.2686628,96.2686628,98.4706406,200,1,[2.20161979997647],[2.201630199997453],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,400,unexp,13,1,1,space,0.6953612,None,200,1,[2.8541986999916844],[2.8542088999820407],1,1,13,1,98.4858811,,98.4709867,98.4858811,99.4721215,99.4721215,99.4888627,100.1720672,space,0.6953612,None,100.1727512,100.5738583,100.8877396,100.8741422,100.8747831,100.8877396,100.8877396,100.8877396,103.7423,200,1,[2.8541986999916844],[2.8542088999820407],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,14,2,1,space,5.1007901,None,500,1,[4.31435749999946],[4.314367599989055],1,2,14,4,103.758139,,103.7434971,103.758139,104.7431914,104.7431914,104.7612338,109.8489478,space,5.1007901,None,109.8497962,110.2494698,110.5565786,110.5438883,110.5445819,110.5565786,110.5565786,110.5565786,114.8712265,500,1,[4.31435749999946],[4.314367599989055],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,15,3,1,space,2.8720725,None,600,1,[5.027281199989375],[5.027289599995129],1,3,15,11,114.8866197,,114.8715274,114.8866197,115.8729615,115.8729615,115.8903222,118.7588311,space,2.8720725,None,118.7594421,119.4592258,119.7715672,119.7589266,119.7596125,119.7715672,119.7715672,119.7715672,124.7991676,600,1,[5.027281199989375],[5.027289599995129],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,16,4,1,space,3.0806897,None,400,1,[5.297836099984124],[5.297844999993686],1,4,16,7,124.8153162,,124.7994423,124.8153162,125.8003094,125.8003094,125.8173305,128.8854988,space,3.0806897,None,128.8860422,129.2871731,129.5951563,129.5815095,129.5821469,129.5951563,129.5951563,129.5951563,134.893311,400,1,[5.297836099984124],[5.297844999993686],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,17,5,1,space,5.9597171,None,200,1,[5.3429678000102285],[5.342979500012007],1,5,17,3,134.9092142,,134.8936795,134.9092142,135.8965888,135.8965888,135.9128286,141.8672378,space,5.9597171,None,141.867817,141.9669752,142.2805816,142.2616587,142.2622422,142.2805816,142.2805816,142.2805816,147.6239292,200,1,[5.3429678000102285],[5.342979500012007],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,400,unexp,18,6,1,space,127.1306214,None,700,1,[2.4962780000059865],[2.4962915999931283],1,6,18,2,147.6396565,,147.6243797,147.6396565,148.6256303,148.6256303,148.6422333,275.7668763,space,127.1306214,None,275.7676107,276.481739,276.7878746,276.7752077,276.77575,276.7878746,276.7878746,276.7878746,279.2845265,700,1,[2.4962780000059865],[2.4962915999931283],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,19,7,1,space,4.1679129,None,200,1,[10.395332899992354],[10.395344599994132],1,7,19,6,279.3003211,,279.284867,279.3003211,280.2856494,280.2856494,280.3012267,284.4586052,space,4.1679129,None,284.4593226,284.5586875,284.8731744,284.8608864,284.8616041,284.8731744,284.8731744,284.8731744,295.2688539,200,1,[10.395332899992354],[10.395344599994132],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,20,8,1,space,0.8209805,None,200,1,[2.590483400010271],[2.59049309999682],1,8,20,10,295.2850214,,295.2691761,295.2850214,296.2686103,296.2686103,296.2853109,297.1046145,space,0.8209805,None,297.1053057,297.5055169,297.8186182,297.8057107,297.8063,297.8186182,297.8186182,297.8186182,300.4094236,200,1,[2.590483400010271],[2.59049309999682],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,21,9,1,space,0.4404519,None,600,1,[2.3174007999768946],[2.3174086999788415],1,9,21,5,300.4239942,,300.4096743,300.4239942,301.4089839,301.4089839,301.4256239,301.8602887,space,0.4404519,None,301.8609788,302.5628237,302.878273,302.8647004,302.8652735,302.878273,302.878273,302.878273,305.1959671,600,1,[2.3174007999768946],[2.3174086999788415],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,22,10,1,space,0.8093353,None,300,1,[4.071769799978938],[4.071779999998398],1,10,22,9,305.212966,,305.1962382,305.212966,306.1976914,306.1976914,306.2144784,307.0166945,space,0.8093353,None,307.0175627,307.132368,307.4486043,307.4330061,307.4335391,307.4486043,307.4486043,307.4486043,311.5206966,300,1,[4.071769799978938],[4.071779999998398],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,23,11,1,space,0.5224851,None,750,1,[1.7723156999854837],[1.7723262999788858],1,11,23,8,311.5356878,,311.5209815,311.5356878,312.5210374,312.5210374,312.5381032,313.0555582,space,0.5224851,None,313.0562579,313.7561241,314.0692455,314.0564169,314.0570333,314.0692455,314.0692455,314.0692455,315.8420415,750,1,[1.7723156999854837],[1.7723262999788858],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,24,0,2,space,0.4194789,None,300,1,[4.5003686000127345],[4.500378099997761],2,0,24,10,315.8577825,,315.842387,315.8577825,316.8580259,316.8580259,316.8580259,317.2930452,space,0.4194789,None,317.2937805,317.6924877,317.9983586,317.9868527,317.9872781,317.9983586,317.9983586,317.9983586,322.4990469,300,1,[4.5003686000127345],[4.500378099997761],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,25,1,2,space,0.6627182,None,400,1,[3.957983800006332],[3.957993999996688],2,1,25,5,322.5144203,,322.4992992,322.5144203,323.4990868,323.4990868,323.5162934,324.1677986,space,0.6627182,None,324.1683333,324.8675725,325.1820976,325.1687283,325.1693341,325.1820976,325.1820976,325.1820976,329.1403898,400,1,[3.957983800006332],[3.957993999996688],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,26,2,2,space,0.2841769,None,100,1,[2.0259032000030857],[2.025913199991919],2,2,26,6,329.1549322,,329.1407295,329.1549322,330.1414233,330.1414233,330.1578015,330.4266187,space,0.2841769,None,330.4273701,330.5417576,330.8508188,330.83831,330.8389182,330.8508188,330.8508188,330.8508188,332.8770754,100,1,[2.0259032000030857],[2.025913199991919],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,27,3,2,space,0.2864678,None,300,1,[1.9951472000102513],[1.995155100012198],2,3,27,7,332.8929807,,332.8774113,332.8929807,333.8785754,333.8785754,333.89623,334.1793842,space,0.2864678,None,334.1800589,334.5951984,334.9023092,334.8889599,334.8896025,334.9023092,334.9023092,334.9023092,336.897734,300,1,[1.9951472000102513],[1.995155100012198],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,28,4,2,space,0.4143228,None,100,1,[2.1279825000092387],[2.1279943000117783],2,4,28,3,336.9137648,,336.8979901,336.9137648,337.8990832,337.8990832,337.9161031,338.3161611,space,0.4143228,None,338.3168564,338.4163918,338.7238861,338.7113323,338.7119796,338.7238861,338.7238861,338.7238861,340.852184,100,1,[2.1279825000092387],[2.1279943000117783],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,400,unexp,29,5,2,space,0.1018048,None,700,1,[2.0084403999790084],[2.00845069999923],2,5,29,2,340.8678056,,340.8524951,340.8678056,341.8542713,341.8542713,341.8708825,341.9699809,space,0.1018048,None,341.9706646,342.6720079,342.9821735,342.9695581,342.9701894,342.9821735,342.9821735,342.9821735,344.990943,700,1,[2.0084403999790084],[2.00845069999923],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,400,unexp,30,6,2,space,0.7415665,None,600,1,[2.157059199991636],[2.15706830000272],2,6,30,1,345.0063296,,344.9912694,345.0063296,345.9923666,345.9923666,346.0093912,346.7438883,space,0.7415665,None,346.7445749,347.1593009,347.4712516,347.4589768,347.4596268,347.4712516,347.4712516,347.4712516,349.6286069,600,1,[2.157059199991636],[2.15706830000272],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,31,7,2,space,0.3009274,None,700,1,[5.56362070000614],[5.563630699994974],2,7,31,11,349.6460564,,349.6288804,349.6460564,350.6294036,350.6294036,350.6454278,350.9320942,space,0.3009274,None,350.9329826,351.6318304,351.9411646,351.9281191,351.9288202,351.9411646,351.9411646,351.9411646,357.5050934,700,1,[5.56362070000614],[5.563630699994974],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,400,unexp,32,8,2,space,0.5602734,None,300,1,[2.3882112999854144],[2.388221400004113],2,8,32,0,357.5201337,,357.5054156,357.5201337,358.521574,358.521574,358.521574,359.0885612,space,0.5602734,None,359.0894174,359.1879944,359.5031444,359.4907152,359.4912491,359.5031444,359.5031444,359.5031444,361.8917124,300,1,[2.3882112999854144],[2.388221400004113],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,33,9,2,space,0.5526859,None,700,1,[7.832784199999878],[7.832795900001656],2,9,33,8,361.9080226,,361.8919905,361.9080226,362.8922124,362.8922124,362.9102217,363.460742,space,0.5526859,None,363.4614227,364.1612152,364.4705283,364.4583034,364.4589319,364.4705283,364.4705283,364.4705283,372.3036356,700,1,[7.832784199999878],[7.832795900001656],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,34,10,2,space,0.5721464,None,500,1,[2.37262660000124],[2.3726376999984495],2,10,34,4,372.3198703,,372.3039551,372.3198703,373.3057249,373.3057249,373.3225722,373.8888082,space,0.5721464,None,373.8899838,374.2881561,374.6032469,374.5897249,374.5903116,374.6032469,374.6032469,374.6032469,376.9761652,500,1,[2.37262660000124],[2.3726376999984495],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,35,11,2,space,0.694972,None,100,1,[4.2732595000125],[4.273272900027223],2,11,35,9,376.9915255,,376.9764876,376.9915255,377.9767457,377.9767457,377.9931431,378.6777489,space,0.694972,None,378.6784264,378.7769408,379.0922655,379.0798191,379.0804586,379.0922655,379.0922655,379.0922655,383.3659294,100,1,[4.2732595000125],[4.273272900027223],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,400,unexp,36,0,3,space,0.7429593,None,700,1,[2.81133569998201],[2.811343899986241],3,0,36,2,383.381786,,383.366322,383.381786,384.3658802,384.3658802,384.3834175,385.117047,space,0.7429593,None,385.1176964,385.8185991,386.1269219,386.1120289,386.1126257,386.1269219,386.1269219,386.1269219,388.9385426,700,1,[2.81133569998201],[2.811343899986241],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,400,unexp,37,1,3,space,0.4791453,None,200,1,[3.0558147999981884],[3.0558264999999665],3,1,37,0,388.953838,,388.9388047,388.953838,389.9402502,389.9402502,389.9563163,390.4248696,space,0.4791453,None,390.4255761,390.5398154,390.8540321,390.8413649,390.8419978,390.8540321,390.8540321,390.8540321,393.9101766,200,1,[3.0558147999981884],[3.0558264999999665],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,38,2,3,space,0.9047496,None,750,1,[4.774275900010252],[4.774286700005177],3,2,38,11,393.926481,,393.9105222,393.926481,394.9113873,394.9113873,394.9285849,395.8295196,space,0.9047496,None,395.8302024,396.529961,396.844813,396.8325787,396.8330847,396.844813,396.844813,396.844813,401.6193863,750,1,[4.774275900010252],[4.774286700005177],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,39,3,3,space,0.6642737,None,600,1,[2.3428060000005644],[2.342817800003104],3,3,39,10,401.6350856,,401.6196907,401.6350856,402.6195462,402.6195462,402.6367592,403.2893286,space,0.6642737,None,403.2900027,403.70464,404.0149951,404.0008548,404.0014458,404.0149951,404.0149951,404.0149951,406.3581709,600,1,[2.3428060000005644],[2.342817800003104],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,40,4,3,space,0.6819005,None,100,1,[2.822317300015129],[2.8223282000108156],3,4,40,3,406.3727132,,406.3584964,406.3727132,407.3587159,407.3587159,407.3749998,408.0435625,space,0.6819005,None,408.0442334,408.1594039,408.4739472,408.4593082,408.4599179,408.4739472,408.4739472,408.4739472,411.2965934,100,1,[2.822317300015129],[2.8223282000108156],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,41,5,3,space,0.4793242,None,300,1,[4.607539899996482],[4.607550799992168],3,5,41,7,411.3118435,,411.2969625,411.3118435,412.2982844,412.2982844,412.3151007,412.7809103,space,0.4793242,None,412.781581,413.1838232,413.4951437,413.4821562,413.4827652,413.4951437,413.4951437,413.4951437,418.1030332,300,1,[4.607539899996482],[4.607550799992168],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,42,6,3,space,0.800647,None,400,1,[2.7225276000099257],[2.722538900008658],3,6,42,4,418.1196882,,418.1033817,418.1196882,419.1048893,419.1048893,419.1212503,419.9217081,space,0.800647,None,419.922329,420.3225015,420.6364048,420.6239037,420.6245025,420.6364048,420.6364048,420.6364048,423.3592329,400,1,[2.7225276000099257],[2.722538900008658],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,43,7,3,space,0.8923517,None,500,1,[2.471886799990898],[2.471898299991153],3,7,43,8,423.3750101,,423.3595502,423.3750101,424.3605044,424.3605044,424.3779169,425.2618666,space,0.8923517,None,425.262564,425.9621814,426.2769949,426.2636841,426.2642757,426.2769949,426.2769949,426.2769949,428.7493223,500,1,[2.471886799990898],[2.471898299991153],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,44,8,3,space,2.276575,None,100,1,[2.5793862999998964],[2.579396600020118],3,8,44,9,428.7645694,,428.7496489,428.7645694,429.7505028,429.7505028,429.7675454,432.0361301,space,2.276575,None,432.0368673,432.1369324,432.4424074,432.4302995,432.4308395,432.4424074,432.4424074,432.4424074,435.0220963,100,1,[2.5793862999998964],[2.579396600020118],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,45,9,3,space,0.5071444,None,700,1,[3.6395767999929376],[3.639586099976441],3,9,45,5,435.0377308,,435.0224092,435.0377308,436.022637,436.022637,436.039679,436.5428371,space,0.5071444,None,436.5435126,437.2420388,437.5567732,437.5444982,437.5450806,437.5567732,437.5567732,437.5567732,441.1966211,700,1,[3.6395767999929376],[3.639586099976441],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,46,10,3,space,0.4609459,None,600,1,[2.7555305999994744],[2.755540700018173],3,10,46,6,441.2114185,,441.1968674,441.2114185,442.1959654,442.1959654,442.2165971,442.6658273,space,0.4609459,None,442.6664956,442.7806636,443.0952178,443.0813818,443.0819971,443.0952178,443.0952178,443.0952178,445.8510373,600,1,[2.7555305999994744],[2.755540700018173],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,400,unexp,47,11,3,space,0.9626122,None,500,1,[4.973185699986061],[4.973195300000953],3,11,47,1,445.8673983,,445.8513459,445.8673983,446.8529172,446.8529172,446.8708561,447.8191764,space,0.9626122,None,447.8198468,448.2192613,448.5361198,448.5234757,448.5240952,448.5361198,448.5361198,448.5361198,453.5095947,500,1,[4.973185699986061],[4.973195300000953],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,400,unexp,48,0,4,space,1.1678157,None,80,1,[3.1373991000000387],[3.1374099999957252],4,0,48,0,453.5251587,,453.5099083,453.5251587,454.5102608,454.5102608,454.5278818,455.6787889,space,1.1678157,None,455.6797164,455.7801665,456.0953636,456.078029,456.0785232,456.0953636,456.0953636,456.0953636,459.2331212,80,1,[3.1373991000000387],[3.1374099999957252],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,49,1,4,space,0.432501,None,400,1,[3.9648391000228003],[3.9648506000230554],4,1,49,8,459.2475974,,459.2334377,459.2475974,460.2352544,460.2352544,460.2493048,460.6688804,space,0.432501,None,460.6698439,461.3683766,461.6765848,461.6637078,461.6642701,461.6765848,461.6765848,461.6765848,465.6417875,400,1,[3.9648391000228003],[3.9648506000230554],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,50,2,4,space,0.6229613,None,500,1,[2.4520671000063885],[2.4520773999975063],4,2,50,4,465.6558736,,465.642097,465.6558736,466.6572757,466.6572757,466.6572757,467.2916653,space,0.6229613,None,467.2922004,467.6919087,468.0088297,467.9939226,467.9945991,468.0088297,468.0088297,468.0088297,470.4612373,500,1,[2.4520671000063885],[2.4520773999975063],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,51,3,4,space,0.6904128,None,80,1,[2.941152699990198],[2.9411637999874074],4,3,51,3,470.4770919,,470.4615515,470.4770919,471.4624682,471.4624682,471.4810795,472.1635655,space,0.6904128,None,472.1642901,472.2795209,472.5928917,472.5772866,472.5780399,472.5928917,472.5928917,472.5928917,475.5343479,80,1,[2.941152699990198],[2.9411637999874074],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,52,4,4,space,0.3466333,None,450,1,[4.470514399989042],[4.4705271999991965],4,4,52,5,475.549466,,475.5346583,475.549466,476.5517021,476.5517021,476.5517021,476.9009518,space,0.3466333,None,476.9017229,477.6030015,477.9215045,477.9088904,477.9094486,477.9215045,477.9215045,477.9215045,482.3924888,450,1,[4.470514399989042],[4.4705271999991965],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
