pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-50,x,48,0,12,x,1,0.4721416999818757,None,12,0,48,0,,,,,111.10268040001392,,111.08673839998664,111.10268040001392,112.0867467999924,112.0867467999924,112.0867467999924,112.0867467999924,112.1035039999988,113.08778369997162,113.08778369997162,113.57163209997816,x,1,0.4721416999818757,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
150,v,49,1,12,v,1,0.6327891999972053,None,12,1,49,1,,,,,113.58801840001252,,113.5720025000046,113.58801840001252,114.57329799997387,114.57329799997387,114.57329799997387,114.57329799997387,114.58896690001711,115.57428339996841,115.57428339996841,116.20826450001914,v,1,0.6327891999972053,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
50,c,50,2,12,c,1,0.2861294999602251,None,12,2,50,2,,,,,116.22449900000356,,116.20862410002155,116.22449900000356,117.20866790000582,117.20866790000582,117.20866790000582,117.20866790000582,117.22549330000766,118.20970479998505,118.20970479998505,118.51153099996736,c,1,0.2861294999602251,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-150,z,51,3,12,z,1,0.6081423999858089,None,12,3,51,3,,,,,118.52756389998831,,118.51192560000345,118.52756389998831,119.51159569999436,119.51159569999436,119.51159569999436,119.51159569999436,119.52833190001547,120.51239519997034,120.51239519997034,121.1298140999861,z,1,0.6081423999858089,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-50,x,52,0,13,x,1,0.5658441000268795,None,13,0,52,0,,,,,121.1462303000153,,121.13019100000383,121.1462303000153,122.13127140002325,122.13127140002325,122.13127140002325,122.13127140002325,122.14827269996749,123.1321987999836,123.1321987999836,123.7003970000078,x,1,0.5658441000268795,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
150,v,53,1,13,v,1,0.43065909994766116,None,13,1,53,1,,,,,123.71566069999244,,123.7009120999719,123.71566069999244,124.70069919998059,124.70069919998059,124.70069919998059,124.70069919998059,124.71765790000791,125.70165639999323,125.70165639999323,126.13640060002217,v,1,0.43065909994766116,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
50,c,54,2,13,c,1,0.32393060001777485,None,13,2,54,2,,,,,126.15163410000969,,126.13677450001705,126.15163410000969,127.13688339997316,127.13688339997316,127.13688339997316,127.13688339997316,127.15372840000782,128.13798320002388,128.13798320002388,128.471649300016,c,1,0.32393060001777485,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-150,z,55,3,13,z,1,0.23762819997500628,None,13,3,55,3,,,,,128.48817059997236,,128.47197880002204,128.48817059997236,129.47244839998893,129.47244839998893,129.47244839998893,129.47244839998893,129.4890128999832,130.47322599997278,130.47322599997278,130.72428670001682,z,1,0.23762819997500628,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-50,x,56,0,14,x,1,0.7102328999899328,None,14,0,56,0,,,,,130.7408182999934,,130.72463770001195,130.7408182999934,131.72488330001943,131.72488330001943,131.72488330001943,131.72488330001943,131.7414976999862,132.72585839999374,132.72585839999374,133.443771500024,x,1,0.7102328999899328,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
150,v,57,1,14,v,1,0.2361244999920018,None,14,1,57,1,,,,,133.45997779996833,,133.44414809998125,133.45997779996833,134.44431699998677,134.44431699998677,134.44431699998677,134.44431699998677,134.46092400001362,135.4451917000115,135.4451917000115,135.69653479999397,v,1,0.2361244999920018,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
50,c,58,2,14,c,1,0.4471636999514885,None,14,2,58,2,,,,,135.7129208999686,,135.6968589000171,135.7129208999686,136.69738779996987,136.69738779996987,136.69738779996987,136.69738779996987,136.7134517999948,137.69915060000494,137.69915060000494,138.14920350001194,c,1,0.4471636999514885,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
