pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,69,1,17,v,1,0.4754584999755025,None,17,1,69,1,,,,,163.58731309999712,,163.57476290001068,163.58731309999712,164.57437460002257,164.57437460002257,164.57437460002257,164.57437460002257,164.59115230001044,165.59171760000754,165.59171760000754,166.0770776999998,v,1,0.4754584999755025,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
50,c,70,2,17,c,1,0.39148049999494106,None,17,2,70,2,,,,,166.09305080003105,,166.07758600002853,166.09305080003105,167.08082239999203,167.08082239999203,167.08082239999203,167.08082239999203,167.09370050003054,168.07581359997857,168.07581359997857,168.47882150002988,c,1,0.39148049999494106,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-150,z,71,3,17,z,1,0.6273593999794684,None,17,3,71,3,,,,,168.49418759997934,,168.47936719999416,168.49418759997934,169.478480699996,169.478480699996,169.478480699996,169.478480699996,169.49606720003067,170.4823148000287,170.4823148000287,171.11405809997814,z,1,0.6273593999794684,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-50,x,72,0,18,x,1,0.4842320999596268,None,18,0,72,0,,,,,171.13104940002086,,171.11455900000874,171.13104940002086,172.1150772999972,172.1150772999972,172.1150772999972,172.1150772999972,172.13211140001658,173.11574470001506,173.11574470001506,173.60157459997572,x,1,0.4842320999596268,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
150,v,73,1,18,v,1,0.3704056999995373,None,18,1,73,1,,,,,173.6169421999948,,173.60203950002324,173.6169421999948,174.60107189998962,174.60107189998962,174.60107189998962,174.60107189998962,174.61825350002619,175.60399470000993,175.60399470000993,175.98695910000242,v,1,0.3704056999995373,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
50,c,74,2,18,c,1,0.4786539999768138,None,18,2,74,2,,,,,176.0036384999985,,175.98747340001864,176.0036384999985,176.9888569000177,176.9888569000177,176.9888569000177,176.9888569000177,177.00360480003292,177.98736259998986,177.98736259998986,178.50660279998556,c,1,0.4786539999768138,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-150,z,75,3,18,z,1,0.9783571999869309,None,18,3,75,3,,,,,178.52166670002043,,178.5072482000105,178.52166670002043,179.52466420002747,179.52466420002747,179.52466420002747,179.52466420002747,179.52466420002747,180.50901420001173,180.50901420001173,181.49250759999268,z,1,0.9783571999869309,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-50,x,76,0,19,x,1,0.3807321999920532,None,19,0,76,0,,,,,181.508497599978,,181.4929028999759,181.508497599978,182.4933122000075,182.4933122000075,182.4933122000075,182.4933122000075,182.51052950002486,183.49353919998975,183.49353919998975,183.8789145000046,x,1,0.3807321999920532,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
150,v,77,1,19,v,1,0.3644320999737829,None,19,1,77,1,,,,,183.89437130000442,,183.87935449997894,183.89437130000442,184.8795302999788,184.8795302999788,184.8795302999788,184.8795302999788,184.89624540001387,185.88064350001514,185.88064350001514,186.24782420002157,v,1,0.3644320999737829,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
50,c,78,2,19,c,1,0.4195843999623321,None,19,2,78,2,,,,,186.26448810001602,,186.24823010002729,186.26448810001602,187.24912360002054,187.24912360002054,187.24912360002054,187.24912360002054,187.26593559997855,188.24862760002725,188.24862760002725,188.68410650000442,c,1,0.4195843999623321,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-150,z,79,3,19,z,1,0.35918169998330995,None,19,3,79,3,,,,,188.70168140000897,,188.68449299997883,188.70168140000897,189.68461549998028,189.68461549998028,189.68461549998028,189.68461549998028,189.70086560002528,190.68436200002907,190.68436200002907,191.0527846000041,z,1,0.35918169998330995,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-50,x,80,0,20,x,1,0.5046319999964908,None,20,0,80,0,,,,,191.06844469998032,,191.05323070002487,191.06844469998032,192.0531592000043,192.0531592000043,192.0531592000043,192.0531592000043,192.07017359999008,193.05364260001807,193.05364260001807,193.57253589999164,x,1,0.5046319999964908,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
150,v,81,1,20,v,1,0.30533080000896007,None,20,1,81,1,,,,,193.5879447000334,,193.57296309998492,193.5879447000334,194.57336019998183,194.57336019998183,194.57336019998183,194.57336019998183,194.58948949998012,195.5757446999778,195.5757446999778,195.8921326000127,v,1,0.30533080000896007,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
50,c,82,2,20,c,1,0.30437530000926927,None,20,2,82,2,,,,,195.9094802000327,,195.8926472000312,195.9094802000327,196.89323990000412,196.89323990000412,196.89323990000412,196.89323990000412,196.9100555999903,197.8936089000199,197.8936089000199,198.211951699981,c,1,0.30437530000926927,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
