thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,Target.started,mouse.started,fixation.stopped,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
100,0,100,[np.float64(-0.22583333333333333)],[np.float64(0.23333333333333334)],[1],[0],[0],[0.8849766000057571],['Target'],100,0,100,0,120.34497310000006,,5,120.33603279999807,120.34497310000006,120.34497310000006,0.014884699994581752,,121.22120220000215,[np.float64(-0.22583333333333333)],[np.float64(0.23333333333333334)],[1],[0],[0],[0.8849766000057571],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
101,0,101,[np.float64(-0.2475)],[np.float64(0.3433333333333333)],[1],[0],[0],[0.6908816000068327],['Target'],101,0,101,0,121.26172540000698,,10,121.2484051000065,121.26172540000698,121.26172540000698,0.02707780001219362,,121.93951809999999,[np.float64(-0.2475)],[np.float64(0.3433333333333333)],[1],[0],[0],[0.6908816000068327],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
102,0,102,[np.float64(0.31416666666666665)],[np.float64(0.48083333333333333)],[1],[0],[0],[1.353576299996348],['Target'],102,0,102,0,121.96168930000567,,5,121.95330940000713,121.96168930000567,121.96168930000567,0.013550899995607324,122.97101690000272,123.30706279999868,[np.float64(0.31416666666666665)],[np.float64(0.48083333333333333)],[1],[0],[0],[1.353576299996348],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
103,0,103,[np.float64(0.25166666666666665)],[np.float64(0.1375)],[1],[0],[0],[0.8770167000038782],['Target'],103,0,103,0,123.34396080000442,,10,123.33137510000961,123.34396080000442,123.34396080000442,0.024145000003045425,,124.20857100001012,[np.float64(0.25166666666666665)],[np.float64(0.1375)],[1],[0],[0],[0.8770167000038782],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
104,0,104,[np.float64(0.45)],[np.float64(0.23916666666666667)],[1],[0],[0],[0.735878599996795],['Target'],104,0,104,0,124.23041010000452,,5,124.22199990000809,124.23041010000452,124.23041010000452,0.013265799992950633,,124.95808150000812,[np.float64(0.45)],[np.float64(0.23916666666666667)],[1],[0],[0],[0.735878599996795],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
105,0,105,[np.float64(0.20166666666666666)],[np.float64(0.15083333333333335)],[1],[0],[0],[0.7537893999979133],['Target'],105,0,105,0,124.98075610000524,,5,124.97232850000728,124.98075610000524,124.98075610000524,0.014076299994485453,,125.72629530000268,[np.float64(0.20166666666666666)],[np.float64(0.15083333333333335)],[1],[0],[0],[0.7537893999979133],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
106,0,106,"[np.float64(-0.34), np.float64(-0.3466666666666667)]","[np.float64(0.07166666666666667), np.float64(0.08166666666666667)]","[1, 1]","[0, 0]","[0, 0]","[1.1024573000031523, 1.703965500011691]","[None, 'Target']",106,0,106,0,125.74920869999914,,5,125.7405482000031,125.74920869999914,125.74920869999914,0.01408919999084901,126.75849290000042,127.44471840000188,"[np.float64(-0.34), np.float64(-0.3466666666666667)]","[np.float64(0.07166666666666667), np.float64(0.08166666666666667)]","[1, 1]","[0, 0]","[0, 0]","[1.1024573000031523, 1.703965500011691]","[None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
107,0,107,[np.float64(0.1725)],[np.float64(0.0016666666666666668)],[1],[0],[0],[1.1209824000106892],['Target'],107,0,107,0,127.46748550000484,,5,127.45879570000398,127.46748550000484,127.46748550000484,0.013921599995228462,128.47738209999807,128.57996030000504,[np.float64(0.1725)],[np.float64(0.0016666666666666668)],[1],[0],[0],[1.1209824000106892],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
108,0,108,"[np.float64(0.44416666666666665), np.float64(0.4508333333333333), np.float64(0.4583333333333333)]","[np.float64(0.035833333333333335), np.float64(0.0325), np.float64(0.024166666666666666)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.9584633000049507, 1.5254975999996532, 2.1604230999946594]","[None, None, 'Target']",108,0,108,0,128.61930310000025,,10,128.60518050000246,128.61930310000025,128.61930310000025,0.02508269999816548,129.62867070001084,130.76579350000247,"[np.float64(0.44416666666666665), np.float64(0.4508333333333333), np.float64(0.4583333333333333)]","[np.float64(0.035833333333333335), np.float64(0.0325), np.float64(0.024166666666666666)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.9584633000049507, 1.5254975999996532, 2.1604230999946594]","[None, None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
109,0,109,[np.float64(0.12583333333333332)],[np.float64(0.42916666666666664)],[1],[0],[0],[2.024399199988693],['Target'],109,0,109,0,130.8060254000011,,10,130.7928862000117,130.8060254000011,130.8060254000011,0.02690539999457542,131.81415850001213,132.81749860000855,[np.float64(0.12583333333333332)],[np.float64(0.42916666666666664)],[1],[0],[0],[2.024399199988693],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
110,0,110,[np.float64(-0.35833333333333334)],[np.float64(0.13833333333333334)],[1],[0],[0],[1.0106371000001673],['Target'],110,0,110,0,132.85491600001114,,10,132.8415118999983,132.85491600001114,132.85491600001114,0.023815900000045076,133.8899902000121,133.8523176000017,[np.float64(-0.35833333333333334)],[np.float64(0.13833333333333334)],[1],[0],[0],[1.0106371000001673],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
111,0,111,[np.float64(-0.285)],[np.float64(-0.2758333333333333)],[1],[0],[0],[1.0742716999957338],['Target'],111,0,111,0,133.8899902000121,,10,133.87874759999977,133.8899902000121,133.8899902000121,0.026234399992972612,134.9009980000119,134.95320720000018,[np.float64(-0.285)],[np.float64(-0.2758333333333333)],[1],[0],[0],[1.0742716999957338],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
112,0,112,[np.float64(-0.06833333333333333)],[np.float64(0.33)],[1],[0],[0],[0.9539269999950193],['Target'],112,0,112,0,134.97639380001056,,5,134.96729290000803,134.97639380001056,134.97639380001056,0.013873300005798228,,135.9214198000118,[np.float64(-0.06833333333333333)],[np.float64(0.33)],[1],[0],[0],[0.9539269999950193],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
113,0,113,[np.float64(0.4925)],[np.float64(0.20166666666666666)],[1],[0],[0],[0.9522082999901613],['Target'],113,0,113,0,135.945650499998,,5,135.93631810000807,135.945650499998,135.945650499998,0.014713399999891408,,136.88871740001196,[np.float64(0.4925)],[np.float64(0.20166666666666666)],[1],[0],[0],[0.9522082999901613],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
114,0,114,[np.float64(-0.20583333333333334)],[np.float64(0.25916666666666666)],[1],[0],[0],[0.8852999999944586],['Target'],114,0,114,0,136.91208980001102,,5,136.902482400008,136.91208980001102,136.91208980001102,0.01363899999705609,,137.78799390001222,[np.float64(-0.20583333333333334)],[np.float64(0.25916666666666666)],[1],[0],[0],[0.8852999999944586],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
115,0,115,[np.float64(-0.33916666666666667)],[np.float64(0.45666666666666667)],[1],[0],[0],[0.8110077000019373],['Target'],115,0,115,0,137.8258424000087,,10,137.81401590000314,137.8258424000087,137.8258424000087,0.025852799997664988,,138.6252172000095,[np.float64(-0.33916666666666667)],[np.float64(0.45666666666666667)],[1],[0],[0],[0.8110077000019373],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
116,0,116,[np.float64(0.25166666666666665)],[np.float64(0.4025)],[1],[0],[0],[1.367783599998802],['Target'],116,0,116,0,138.6498866000038,,5,138.6409064000036,138.6498866000038,138.6498866000038,0.015558800005237572,139.6564739000023,140.00904250000895,[np.float64(0.25166666666666665)],[np.float64(0.4025)],[1],[0],[0],[1.367783599998802],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
117,0,117,[np.float64(0.44416666666666665)],[np.float64(0.1875)],[1],[0],[0],[0.7703414999996312],['Target'],117,0,117,0,140.03193420000025,,5,140.02246770000784,140.03193420000025,140.03193420000025,0.01324190000013914,,140.7930170000036,[np.float64(0.44416666666666665)],[np.float64(0.1875)],[1],[0],[0],[0.7703414999996312],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
118,0,118,[np.float64(0.39)],[np.float64(0.14833333333333334)],[1],[0],[0],[0.602697199996328],['Target'],118,0,118,0,140.8149368000013,,5,140.80693630001042,140.8149368000013,140.8149368000013,0.013741600007051602,,141.40981710000779,[np.float64(0.39)],[np.float64(0.14833333333333334)],[1],[0],[0],[0.602697199996328],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
119,0,119,[np.float64(0.1225)],[np.float64(-0.17416666666666666)],[1],[0],[0],[0.9567208000080427],['Target'],119,0,119,0,141.44968489999883,,10,141.43777600000612,141.44968489999883,141.44968489999883,0.027834599997731857,,142.39466930000344,[np.float64(0.1225)],[np.float64(-0.17416666666666666)],[1],[0],[0],[0.9567208000080427],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
120,0,120,[np.float64(-0.025833333333333333)],[np.float64(-0.2225)],[1],[0],[0],[0.8741449999943143],['Target'],120,0,120,0,142.43267720000586,,10,142.42119010000897,142.43267720000586,142.43267720000586,0.02636509999865666,,143.2955195000104,[np.float64(-0.025833333333333333)],[np.float64(-0.2225)],[1],[0],[0],[0.8741449999943143],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
121,0,121,[np.float64(0.2125)],[np.float64(0.024166666666666666)],[1],[0],[0],[0.7535403000074439],['Target'],121,0,121,0,143.31950959999813,,5,143.31018200000108,143.31950959999813,143.31950959999813,0.014511699991999194,,144.0639330999984,[np.float64(0.2125)],[np.float64(0.024166666666666666)],[1],[0],[0],[0.7535403000074439],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
122,0,122,[np.float64(0.13083333333333333)],[np.float64(-0.19083333333333333)],[1],[0],[0],[0.8519730999978492],['Target'],122,0,122,0,144.08728669999982,,5,144.07861419999972,144.08728669999982,144.08728669999982,0.014523300007567741,,144.9307897000108,[np.float64(0.13083333333333333)],[np.float64(-0.19083333333333333)],[1],[0],[0],[0.8519730999978492],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
123,0,123,"[np.float64(0.3233333333333333), np.float64(0.30833333333333335)]","[np.float64(0.39166666666666666), np.float64(0.3958333333333333)]","[1, 1]","[0, 0]","[0, 0]","[0.9254749000101583, 1.392956800002139]","[None, 'Target']",123,0,123,0,144.9694659000088,,10,144.9559339000116,144.9694659000088,144.9694659000088,0.02497410000069067,145.97982220000995,146.3490909000102,"[np.float64(0.3233333333333333), np.float64(0.30833333333333335)]","[np.float64(0.39166666666666666), np.float64(0.3958333333333333)]","[1, 1]","[0, 0]","[0, 0]","[0.9254749000101583, 1.392956800002139]","[None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
124,0,124,"[np.float64(-0.2808333333333333), np.float64(-0.26416666666666666), np.float64(-0.2475)]","[np.float64(0.2791666666666667), np.float64(0.2783333333333333), np.float64(0.2758333333333333)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.8091024000023026, 1.2754497999994783, 1.842945199998212]","[None, None, 'Target']",124,0,124,0,146.38744130000123,,10,146.37444040000264,146.38744130000123,146.38744130000123,0.02506300000823103,147.3977278000093,148.21757000000798,"[np.float64(-0.2808333333333333), np.float64(-0.26416666666666666), np.float64(-0.2475)]","[np.float64(0.2791666666666667), np.float64(0.2783333333333333), np.float64(0.2758333333333333)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.8091024000023026, 1.2754497999994783, 1.842945199998212]","[None, None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
125,0,125,[np.float64(0.2941666666666667)],[np.float64(0.1)],[1],[0],[0],[1.1375671999994665],['Target'],125,0,125,0,148.2420459999994,,5,148.2323449000105,148.2420459999994,148.2420459999994,0.01459239999530837,149.25012770001194,149.37013989999832,[np.float64(0.2941666666666667)],[np.float64(0.1)],[1],[0],[0],[1.1375671999994665],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
126,0,126,[np.float64(-0.365)],[np.float64(0.3908333333333333)],[1],[0],[0],[0.8200154000078328],['Target'],126,0,126,0,149.39154060000146,,5,149.383098899998,149.39154060000146,149.39154060000146,0.012759000004734844,,150.2032920000056,[np.float64(-0.365)],[np.float64(0.3908333333333333)],[1],[0],[0],[0.8200154000078328],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
127,0,127,[np.float64(-0.17083333333333334)],[np.float64(-0.165)],[1],[0],[0],[0.9535005000070669],['Target'],127,0,127,0,150.2265502000082,,5,150.21763009999995,150.2265502000082,150.2265502000082,0.014230300002964213,,151.17134840000654,[np.float64(-0.17083333333333334)],[np.float64(-0.165)],[1],[0],[0],[0.9535005000070669],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
128,0,128,[np.float64(-0.0425)],[np.float64(-0.34)],[1],[0],[0],[1.0567956999875605],['Target'],128,0,128,0,151.21075569999812,,10,151.199617700011,151.21075569999812,151.21075569999812,0.028130100006819703,152.22019010000804,152.25664760000654,[np.float64(-0.0425)],[np.float64(-0.34)],[1],[0],[0],[1.0567956999875605],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
129,0,129,[np.float64(-0.46)],[np.float64(-0.04)],[1],[0],[0],[1.1855369999975665],['Target'],129,0,129,0,152.28119170000718,,5,152.2720096000121,152.28119170000718,152.28119170000718,0.015164199998253025,153.28813290000835,153.45779600000242,[np.float64(-0.46)],[np.float64(-0.04)],[1],[0],[0],[1.1855369999975665],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
130,0,130,[np.float64(-0.40166666666666667)],[np.float64(0.15833333333333333)],[1],[0],[0],[0.9017225999996299],['Target'],130,0,130,0,153.48094200000924,,5,153.47207680001156,153.48094200000924,153.48094200000924,0.014089799995417707,,154.374066400007,[np.float64(-0.40166666666666667)],[np.float64(0.15833333333333333)],[1],[0],[0],[0.9017225999996299],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
131,0,131,"[np.float64(-0.2708333333333333), np.float64(-0.23)]","[np.float64(0.285), np.float64(0.2941666666666667)]","[1, 1]","[0, 0]","[0, 0]","[0.8381241000024602, 1.472229300008621]","[None, 'Target']",131,0,131,0,154.39686660000007,,5,154.3872970000084,154.39686660000007,154.39686660000007,0.013115099995047785,155.40641880000476,155.85975529999996,"[np.float64(-0.2708333333333333), np.float64(-0.23)]","[np.float64(0.285), np.float64(0.2941666666666667)]","[1, 1]","[0, 0]","[0, 0]","[0.8381241000024602, 1.472229300008621]","[None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
132,0,132,[np.float64(0.385)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.1669853000057628],['Target'],132,0,132,0,155.88381220000156,,5,155.87581520000822,155.88381220000156,155.88381220000156,0.01582300000882242,156.89208640001016,157.0429964000068,[np.float64(0.385)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.1669853000057628],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
133,0,133,[np.float64(-0.305)],[np.float64(-0.445)],[1],[0],[0],[1.0720013999962248],['Target'],133,0,133,0,157.0845113000105,,10,157.07282339999801,157.0845113000105,157.0845113000105,0.029702800005907193,158.0931503000029,158.14500119999866,[np.float64(-0.305)],[np.float64(-0.445)],[1],[0],[0],[1.0720013999962248],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
134,0,134,[np.float64(0.275)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.1700304999976652],['Target'],134,0,134,0,158.16899879999983,,5,158.1601883000112,158.16899879999983,158.16899879999983,0.014975199999753386,159.1775054000027,159.3304463000095,[np.float64(0.275)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.1700304999976652],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
135,0,135,"[np.float64(-0.44166666666666665), np.float64(-0.43833333333333335)]","[np.float64(-0.3358333333333333), np.float64(-0.3458333333333333)]","[1, 1]","[0, 0]","[0, 0]","[0.9854840999905718, 1.9365574999974342]","[None, 'Target']",135,0,135,0,159.35395109999808,,5,159.34542610000062,159.35395109999808,159.35395109999808,0.0147856999974465,160.3623312999989,161.28215959999943,"[np.float64(-0.44166666666666665), np.float64(-0.43833333333333335)]","[np.float64(-0.3358333333333333), np.float64(-0.3458333333333333)]","[1, 1]","[0, 0]","[0, 0]","[0.9854840999905718, 1.9365574999974342]","[None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
136,0,136,"[np.float64(-0.35), np.float64(-0.35), np.float64(-0.3591666666666667)]","[np.float64(0.27), np.float64(0.245), np.float64(0.24)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.087527499999851, 1.6210663999954704, 2.1381331000011414]","[None, None, 'Target']",136,0,136,0,161.30451020000328,,5,161.29603420000058,161.30451020000328,161.30451020000328,0.013708700003917329,162.31412470000214,163.43432870000834,"[np.float64(-0.35), np.float64(-0.35), np.float64(-0.3591666666666667)]","[np.float64(0.27), np.float64(0.245), np.float64(0.24)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.087527499999851, 1.6210663999954704, 2.1381331000011414]","[None, None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
137,0,137,[np.float64(-0.4058333333333333)],[np.float64(-0.47583333333333333)],[1],[0],[0],[1.009817700003623],['Target'],137,0,137,0,163.47189480000816,,10,163.45884500000102,163.47189480000816,163.47189480000816,0.02435830001195427,164.5090685000032,164.4688324000017,[np.float64(-0.4058333333333333)],[np.float64(-0.47583333333333333)],[1],[0],[0],[1.009817700003623],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
138,0,138,[np.float64(-0.14)],[np.float64(0.035)],[1],[0],[0],[1.2567965999915032],['Target'],138,0,138,0,164.5090685000032,,10,164.49705650001124,164.5090685000032,164.5090685000032,0.028034499991917983,165.51807240000926,165.75409740000032,[np.float64(-0.14)],[np.float64(0.035)],[1],[0],[0],[1.2567965999915032],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
139,0,139,[np.float64(-0.31916666666666665)],[np.float64(-0.1075)],[1],[0],[0],[0.7580298999964725],['Target'],139,0,139,0,165.79211790001136,,10,165.7788215000037,165.79211790001136,165.79211790001136,0.024512400006642565,,166.5370444,[np.float64(-0.31916666666666665)],[np.float64(-0.1075)],[1],[0],[0],[0.7580298999964725],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
140,0,140,[np.float64(0.4775)],[np.float64(0.23)],[1],[0],[0],[1.2420235999888973],['Target'],140,0,140,0,166.5766147000104,,10,166.56395710000652,166.5766147000104,166.5766147000104,0.02676170000631828,167.5870247999992,167.80616990001,[np.float64(0.4775)],[np.float64(0.23)],[1],[0],[0],[1.2420235999888973],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
141,0,141,[np.float64(-0.043333333333333335)],[np.float64(-0.2025)],[1],[0],[0],[0.9577190999989398],['Target'],141,0,141,0,167.8452571000089,,10,167.83164780000516,167.8452571000089,167.8452571000089,0.02527520000876393,,168.7895528000081,[np.float64(-0.043333333333333335)],[np.float64(-0.2025)],[1],[0],[0],[0.9577190999989398],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
142,0,142,[np.float64(-0.16416666666666666)],[np.float64(0.1625)],[1],[0],[0],[0.7915671999944607],['Target'],142,0,142,0,168.82721400000446,,10,168.81483909999952,168.82721400000446,168.82721400000446,0.025131900009000674,,169.60665120001067,[np.float64(-0.16416666666666666)],[np.float64(0.1625)],[1],[0],[0],[0.7915671999944607],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
143,0,143,[np.float64(0.1475)],[np.float64(0.12333333333333334)],[1],[0],[0],[0.7911569999996573],['Target'],143,0,143,0,169.6259915999981,,5,169.61790779999865,169.6259915999981,169.6259915999981,0.01110230000631418,,170.40925609999977,[np.float64(0.1475)],[np.float64(0.12333333333333334)],[1],[0],[0],[0.7911569999996573],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
